"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"DDX11L1",3.08309881315666,0.0188813595644183,0.0991889139396765,0.0144251151776841,"positive"
"WASH7P",2.12428678272264,0.0824186916785249,0.070517413343077,0.245186215428641,"positive"
"MIR6859-1",2.57642090934915,0.0413515057643219,0.0842616903066432,0.0969365433761523,"positive"
"MIR1302-2HG",3.75063329635401,0.0066741310539306,0.118127826344324,-0.0467073271919957,"negative"
"MIR1302-2",0.471807366859369,0.75632732039617,0.0165710367726267,-0.039879157350595,"negative"
"FAM138A",0.535014383992023,0.710269436104468,0.0187493994848716,0.0445093981067184,"positive"
"OR4F5",0.447803578964749,0.773796253875439,0.0157412356184809,0.0508259594974784,"positive"
"LOC100996442",3.37771505582238,0.0119371874022941,0.107646941461903,-0.120110383911196,"negative"
"LOC729737",4.95284941445475,0.00102979174148403,0.150301096944964,0.20353055302666,"positive"
"DDX11L17",2.38565542390727,0.0554033717067639,0.0785125543821658,0.0518562502367729,"positive"
"WASH9P",1.91668967922089,0.11253682874775,0.0640675723073785,0.211221510261021,"positive"
"MIR6859-2",1.69350023769674,0.156466923874475,0.0570326914691854,0.0947293936018765,"positive"
"LOC112268260",1.65457284018597,0.16561081604789,0.055794863379175,-0.111139841500741,"negative"
"OR4F29",2.77694782102829,0.0303510544099666,0.0902281745797725,-0.155209266268074,"negative"
"LOC100132287",3.45252794003802,0.0106235070560301,0.109769489645475,0.190887868448225,"positive"
"LOC105378947",0.73542925594809,0.569691302386755,0.0255931188428605,-0.0350896726360583,"negative"
"LOC101928626",1.73773178743755,0.146649292204447,0.0584352498656821,-0.134884025141456,"negative"
"MIR12136",5.59993606132126,0.000380306027418615,0.166665080882926,-0.18919478777425,"negative"
"OR4F16",4.17485929291665,0.00344530810796063,0.129755324022062,-0.284922756659425,"negative"
"LOC100288069",1.91129836355039,0.113444301461699,0.0638988766157834,0.00144490581790517,"positive"
"LINC01409",1.48387303505113,0.211833966789923,0.0503282941588803,-0.181194946069213,"negative"
"FAM87B",1.33677651317313,0.260732712872339,0.0455665779289989,-0.210284900002967,"negative"
"LINC00115",0.542136974605576,0.705096689324519,0.0189942671457265,0.0157778663545913,"positive"
"LINC01128",0.860007713611822,0.490409085061449,0.0297992891112846,-0.203550438449872,"negative"
"LOC107984850",0.453968185703993,0.769315765990233,0.0159544771661085,0.0618295237130826,"positive"
"FAM41C",0.137566484651715,0.968057011398817,0.00488906831110479,-0.0132106559358956,"negative"
"LOC284600",3.30680807574294,0.0133313038271064,0.105625845590599,0.180207162069521,"positive"
"LINC02593",3.36192961790297,0.0122344139400022,0.107197792318997,0.294506384379646,"positive"
"LOC107985728",4.05536748917988,0.00415018646089692,0.126511339810681,0.413321118960528,"positive"
"SAMD11",3.80614552031509,0.00612066132904518,0.119666984416079,0.248509164835565,"positive"
"NOC2L",2.56897172921597,0.0418279968414729,0.0840385392080658,0.294283234822746,"positive"
"KLHL17",3.07848227505796,0.0190173013124725,0.0990551033931471,0.227513379030203,"positive"
"PLEKHN1",5.16036792926192,0.000747469206556237,0.155618536569621,0.128097004475149,"positive"
"PERM1",3.63202426586875,0.0080302001883292,0.11482111405016,0.0525271521575323,"positive"
"HES4",2.6241445774082,0.0384227573036826,0.0856887470203515,0.0828583601050282,"positive"
"ISG15",1.84771259182194,0.124684861583111,0.0619046630839041,0.284932917842782,"positive"
"AGRN",3.0030743714816,0.0213802934922893,0.0968637605257625,0.268244095734558,"positive"
"LOC100288175",1.62967926627161,0.171715751021394,0.0550015830959982,0.0201028407606334,"positive"
"LOC105378948",1.5943971548362,0.180725532098766,0.0538749664841762,0.0125167475851192,"positive"
"RNF223",1.00683688263207,0.407130846657846,0.0347103300751457,-0.0537607482033408,"negative"
"C1orf159",1.30606747965897,0.272122234984921,0.0445664530242927,0.0836136312587498,"positive"
"LINC01342",1.63404033964464,0.170631393244974,0.0551406531447082,0.133282009576716,"positive"
"MIR200A",0.313545734647322,0.868411622489401,0.0110740540088427,-0.0131762805936506,"negative"
"MIR429",0.644177000089685,0.63212587100222,0.0224889337922911,-0.0443450800816358,"negative"
"TTLL10-AS1",0.534864349723679,0.710378465680868,0.0187442401396542,0.0136065445466885,"positive"
"TTLL10",0.663548164912438,0.618607727919678,0.0231495473308046,-0.00933004142852836,"negative"
"TNFRSF18",0.890672003656934,0.472079951558725,0.0308290511049447,-0.0826502017463156,"negative"
"TNFRSF4",1.82552253411606,0.12884999681606,0.0612067242754231,-0.00518990075033981,"negative"
