"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"DDX11L1",3.86309896823304,0.011411047212224,0.0969091482654559,-0.0107600067383978,"negative"
"WASH7P",1.67938334100088,0.17573511788503,0.0445703510007674,-0.282311885099815,"negative"
"MIR6859-1",1.88786729373455,0.135945639370328,0.0498277530138716,-0.148580762565386,"negative"
"MIR1302-2HG",2.04044645649281,0.112514508835692,0.053638867220617,-0.0606323279945442,"negative"
"MIR1302-2",1.36044624436899,0.258827578801783,0.0364140790897013,-0.00876442346254894,"negative"
"FAM138A",0.443493676040028,0.722389940848198,0.0121693512697331,-0.0478906346885358,"negative"
"OR4F5",0.906831541125341,0.440369998584449,0.0245708315576984,0.0219271244031481,"positive"
"LOC100996442",4.48978001814826,0.00520655804076581,0.110886747622137,0.0865001453586201,"positive"
"LOC729737",1.78800947393176,0.153777192927812,0.047316847296898,-0.144904781763304,"negative"
"DDX11L17",3.57991152072333,0.016288529820855,0.0904476888193384,-0.0453829082956776,"negative"
"WASH9P",2.32864999639617,0.078540763783547,0.0607548138693934,-0.32724029409609,"negative"
"MIR6859-2",2.06741717000209,0.108804219481216,0.0543093628015105,-0.129348837670587,"negative"
"LOC112268260",3.56846711438122,0.0165246844698551,0.0901846185768529,-0.00423042587188787,"negative"
"OR4F29",4.22270847801402,0.00726991524517116,0.10498319575675,-0.019895672210361,"negative"
"LOC100132287",3.93669450566089,0.0104041633919989,0.0985733685371202,-0.194354606493504,"negative"
"LOC105378947",1.2440758421236,0.297420217981354,0.0334033215751464,-0.0678598406058959,"negative"
"LOC101928626",3.06341199190059,0.0312046858965291,0.078421516086095,-0.0121996033662593,"negative"
"MIR12136",2.19181559120035,0.093184415994184,0.0573896673219526,0.353018197063531,"positive"
"OR4F16",8.55150331031659,3.8086612072326e-05,0.191946459152061,-0.0701458582415928,"negative"
"LOC100288069",8.79588590336905,2.8641429630896e-05,0.19635477066673,0.00407208332399545,"positive"
"LINC01409",10.8994458827229,2.59746584446166e-06,0.232400312574654,0.0860178692717359,"positive"
"FAM87B",9.58989581027534,1.14468771700993e-05,0.210351342985827,-0.00264331017865739,"negative"
"LINC00115",4.17977441775294,0.007671365709411,0.104026826390199,-0.128089774086146,"negative"
"LINC01128",1.53831213388613,0.208765263315642,0.040979789618657,-0.142751718065256,"negative"
"LOC107984850",2.61086588361948,0.0551358579869624,0.0676199775340219,-0.107857285079916,"negative"
