"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"A1BG",1.10914479957596,0.350161614379327,0.0385443448181164,0.0121234206461502,"positive"
"NAT2",4.41902599513903,0.00621192599496656,0.137725747164541,0.123271332293385,"positive"
"ADA",1.03182451530252,0.38287352990706,0.0359539638777525,-0.0661490149603135,"negative"
"CDH2",1.16063509375647,0.329792037038533,0.0402616624824006,-0.00587938190452583,"negative"
"AKT3",4.39615947828682,0.00638619045306011,0.137110791744063,0.161280979187367,"positive"
"ZBTB11-AS1",1.08754121859453,0.359040436024122,0.0378219849746575,-0.12828370092094,"negative"
"MED6",0.189840120414586,0.903043527615273,0.00681492916055887,-0.0151081886417593,"negative"
"NAALAD2",1.49696354071149,0.221412469212456,0.0513298080543064,-0.0212934511128943,"negative"
"MIR675",0.92648481669763,0.431751632250662,0.0324023330284759,0.415814675966006,"positive"
"PDZK1P1",0.684723969358881,0.563878672472335,0.0241513362836183,-0.294712484656143,"negative"
"HMGN1P3",2.15388421050247,0.0996440994822419,0.0722281831537693,0.125126780283985,"positive"
"HMGN1P4",3.07902200658181,0.0319221128339748,0.10014483784391,0.0834146003467162,"positive"
"DDTL",0.615666795230924,0.606770084377785,0.0217685996829208,0.125947849303764,"positive"
"NAALADL1",6.1703117192799,0.000773800902687208,0.182354099379116,0.239167098835005,"positive"
"GUSBP17",1.2680788519661,0.290723732330609,0.0438254710465489,-0.0590918054356064,"negative"
"SIGLEC14",1.88652717101916,0.138184370747571,0.0638349675970889,-0.0411349661205407,"negative"
"NINJ2-AS1",2.13417565519468,0.102081392750324,0.0716146084779989,-0.106732203396711,"negative"
"ACOT8",1.09888602680825,0.354352990588307,0.0382014570871609,-0.0703274813560609,"negative"
"ABI1",1.61575830828248,0.191927856850166,0.0551784324441964,-0.0182461940436846,"negative"
"GNPDA1",1.30684410291848,0.277709650469595,0.0451047894510021,0.130738235288994,"positive"
"KCNE3",0.16308386708016,0.920921510149626,0.00586005493949367,-0.0172292616454954,"negative"
"ZBTB33",1.81063298609513,0.151562559172229,0.0614246558342901,0.197286898981075,"positive"
"SNHG8",1.29946640463952,0.280143975139479,0.0448615768435716,0.147818611404572,"positive"
"GTF2IP4",2.31562750388477,0.0816970132549504,0.0772331660383473,0.0317480321010462,"positive"
"CDH3",0.261929823241042,0.852627042575163,0.00937855303024958,-0.0798886597626803,"negative"
"TANK",1.03658716372912,0.380782828230963,0.0361139252662502,-0.0316360025331055,"negative"
"LOC100101148",0.57441637752025,0.633424670775949,0.0203397432251978,-0.0620749860739963,"negative"
"HAVCR1P1",0.461089922399446,0.710210380853162,0.0163927016695915,0.0958844377669141,"positive"
"POM121C",1.96279136375436,0.125904403567705,0.066244592180496,-0.188417094341433,"negative"
"ZSCAN30",0.676328656931809,0.568973802599758,0.0238622858738115,0.030334658527465,"positive"
"MCTS2",1.48909900264841,0.223509805686067,0.0510739117448599,0.163005351421829,"positive"
"SRA1",0.65426934714614,0.582520290992671,0.0231019676336628,-0.0198980249465681,"negative"
"SNORD19B",3.366350066959,0.0224244713786457,0.108476404206988,0.201565237504072,"positive"
"UCKL1-AS1",0.827156513529709,0.482614942872528,0.0290293271035877,0.0462242652919655,"positive"
"TMEM170B",0.641921470942449,0.590202459029314,0.0226758560978755,0.103360505124581,"positive"
"FGF7P8",0.945343557324518,0.422624424314024,0.0330400957473393,-0.05429714542738,"negative"
"NRBF2P5",2.5530687402996,0.0610015666582745,0.08448349086839,0.15074116094695,"positive"
"SNORD58C",0.679026074689192,0.567333087916967,0.0239551765725064,0.0590089369557962,"positive"
"ZGLP1",1.2497670899775,0.29706577122701,0.0432199592970326,-0.014824214240295,"negative"
"HNRNPRP1",0.614267747617829,0.607661733913253,0.0217202069287911,-0.159070072022664,"negative"
"FAM86JP",2.96062242416716,0.0369296627369135,0.0966661598872365,0.0639354488874076,"positive"
"MIR147B",1.15799165367376,0.330811059047487,0.040173647187922,0.125810695687357,"positive"
"MIR877",0.529530991940701,0.663250849197839,0.0187802269778405,-0.0540620840278299,"negative"
"MIR922",0.255021625624374,0.857551919579879,0.00913346008861447,-0.0104692991628939,"negative"
"NAV2-AS6",2.34596793261978,0.078706184135549,0.0781660112130093,0.0296440535201234,"positive"
"EGOT",2.25950850293868,0.087528830379,0.0755027493534678,0.0871645666677352,"positive"
"GHRLOS",0.906321641352581,0.441695437542988,0.0317195258536614,0.0676525855514462,"positive"
"ATF4P4",1.02560531229131,0.385618866320915,0.0357450017566909,-0.0846013718334734,"negative"
"C8orf88",0.326197151879796,0.806407391484606,0.0116528681736263,0.0491619985240222,"positive"
"WWTR1-AS1",4.07165252485067,0.00946792195619207,0.128288221574723,0.126787482890756,"positive"
"SMARCA5-AS1",1.09165050161879,0.357336186595546,0.0379594708282394,0.0143255131813934,"positive"
"RPS7P10",0.29469946381379,0.829120909176564,0.0105395230847659,0.103646631712119,"positive"
"FAM229A",0.35479136446331,0.785785503668203,0.0126614169779874,-0.052456315423674,"negative"
"JAZF1-AS1",1.78956018249752,0.155495478351655,0.0607532048032247,-0.0120166038355597,"negative"
"RPS4XP17",0.919269033971944,0.435288136867111,0.0321580879352292,0.108327475019548,"positive"
"TMPO-AS1",0.301599102932229,0.824150947443587,0.0107836183128688,-0.0487929470234067,"negative"
"ZNF667-AS1",1.37347687619487,0.256600721746356,0.0472958019015194,0.3408716562071,"positive"
"LOC100128276",2.39197318250148,0.0743771878596818,0.0795768935156152,0.0467565419997425,"positive"
"RPL35AP20",1.43949744942665,0.237178558923313,0.0494567901041527,0.116279148678559,"positive"
"DNM1P35",0.317508842284471,0.812677133680601,0.0113460138278118,0.0497220126325083,"positive"
"LOC100128288",2.15531206232123,0.0994697683848622,0.0722726041054479,-0.0281237347197811,"negative"
"DLG5-AS1",0.52921413111954,0.663464296056702,0.0187692001861879,-0.0508521290052817,"negative"
"LOC100128340",1.22741982364335,0.30497838709077,0.042479966413023,0.181947351839028,"positive"
"LOC100128361",0.394740520928867,0.757110196247158,0.0140670251598559,0.0220287652001155,"positive"
"FAM225B",0.801391835400734,0.496585189706784,0.028150561631821,0.0151737770258639,"positive"
"RPL35AP36",0.961917986613897,0.414739964799656,0.0335999141509662,-0.00580136813256246,"negative"
"LOC100128398",0.202991704848286,0.894050534448224,0.00728360936981416,-0.00630762772328546,"negative"
"RAB28P5",1.10770439281941,0.350747413632405,0.0384962156263789,0.124396614380774,"positive"
"LINC00892",1.30096708967533,0.279647210841393,0.0449110583425028,0.121646621425837,"positive"
"ASTN2-AS1",0.400950168657749,0.752676368882962,0.0142851518534746,0.0557843507266211,"positive"
"UQCRFS1P1",0.801782147193955,0.496371146954298,0.02816388600715,0.00475425357827394,"positive"
"KIAA1671-AS1",1.75012067831587,0.163124233876006,0.0594939432981413,-0.0858346101044164,"negative"
"CTAGE4",0.841211982825693,0.475129466202382,0.0295080526042815,0.131820235135923,"positive"
"RANBP3-DT",1.064709840089,0.368642267140226,0.0370573905443984,-0.0911613271034002,"negative"
"TEKTIP1",0.733713565541572,0.534819346368784,0.0258346388161904,-0.0233425117647347,"negative"
"NDUFB9P2",0.535908337603764,0.658963270291849,0.019002106634682,-0.193987412147336,"negative"
"CDC42P3",0.411613322331662,0.745081202730639,0.0146594920519683,0.0467028164126597,"positive"
"ACVR2B-AS1",10.6410859846372,5.42954043212443e-06,0.277778915445591,-0.0259807695094628,"negative"
"LOC100128653",1.07296028641263,0.365146399643167,0.0373338278942994,0.0307988388327334,"positive"
"HPN-AS1",3.51996010110452,0.0185733467820633,0.112867612368456,-0.133259429503787,"negative"
"OST4",0.910197807617873,0.439768904663895,0.0318508634296437,-0.0672774641360241,"negative"
"RBPMS-AS1",0.63656751451477,0.593555355109104,0.0224909814348361,-0.0818946908340214,"negative"
"NEDD8P1",0.968996081946483,0.411411766104814,0.0338387866365486,0.0106549782959733,"positive"
"SHLD2P2",1.68971652979954,0.175515633328586,0.0575587434763741,0.139583905480608,"positive"
"ERCC6L2-AS1",0.274599687161419,0.843563125831167,0.00982774666273483,0.030487610355326,"positive"
"SRRM2-AS1",1.22940131864563,0.30426902507954,0.0425456265977269,0.0619503577905775,"positive"
"LINC01003",0.826772037500918,0.482821046928536,0.0290162253171637,-0.164731112247162,"negative"
"VPS9D1-AS1",1.5649573255078,0.204045199471399,0.053536448263249,-0.067816945174304,"negative"
"ZFPM1-AS1",0.403466285699237,0.750882007785917,0.0143735081833743,0.075578121206302,"positive"
"GATA6-AS1",0.207900728547798,0.890664720285939,0.007458437851254,-0.014515305566127,"negative"
"RPS21P4",1.01972408632939,0.388230941058396,0.0355473121421833,0.242740569049469,"positive"
"ZBTB42",1.33019232721975,0.270134967186429,0.0458736695412494,-0.0373537772547379,"negative"
"RPL10AP6",0.32433832592354,0.807748836269988,0.0115872340421289,0.00638046660802428,"positive"
"GAPDHP62",2.19742958898447,0.0944607390675406,0.0735809840074654,-0.0579423292295723,"negative"
"RPL3P9",0.460024744638104,0.710953806408288,0.0163554517632746,0.0236865415914591,"positive"
"SRSF3P5",0.32835080695392,0.804853191265365,0.0117289016612803,0.0645712535591819,"positive"
"RPL24P5",0.0915254125745076,0.964519937903046,0.00329723968741302,0.0115223791581301,"positive"
"RPLP1P4",1.50794905090557,0.218514139827582,0.0516870235928184,0.0691418065470022,"positive"
"PKP4-AS1",0.166437354623924,0.918715926179238,0.00597983446246633,0.0442855980371726,"positive"
"LOC100129034",2.62949101386618,0.0555230084794566,0.0867928877844398,-0.0903384281719967,"negative"
"BCAR3-AS1",4.00580400506181,0.0102580388360351,0.12647589278968,0.0418628729855186,"positive"
"LOC100129066",0.69019728870736,0.560574951748605,0.0243396903759718,0.000795089231915524,"positive"
"KTN1-AS1",1.68704991394182,0.176083130664862,0.0574731281236226,0.072283418727776,"positive"
"LOC100129138",0.454958209797323,0.714494682833906,0.0161782333629695,0.0673297274969075,"positive"
"RPL21P37",0.496039965888499,0.686022503450487,0.017613362677119,0.321711886946794,"positive"
"LOC100129148",0.290407789210354,0.832209634444601,0.0103876315695581,-0.0190341574846113,"negative"
"LOC100129175",1.61103951833535,0.1930236615195,0.0550261522591765,-0.176554884553837,"negative"
"ZSCAN16-AS1",2.9336352293875,0.0381772407935233,0.0958694864956801,-0.152911791730844,"negative"
"MATN1-AS1",3.10333707215828,0.0309813539928295,0.100855921191929,0.0444273943619277,"positive"
"LOC100129215",0.647478635801845,0.586736328125861,0.0228676736975492,-0.0581044706373073,"negative"
"RPS15AP12",0.317087413202489,0.812981215006113,0.0113311249197474,-0.0584950069110454,"negative"
"SMIM27",1.05791069628699,0.371545542116856,0.0368294608104969,0.0911802000598254,"positive"
"BRD7P5",0.427864290043941,0.733555957434491,0.0152294512659142,0.0272427812506079,"positive"
"RPL31P14",2.03985329362368,0.114583392336599,0.0686668548301995,0.0629540851319063,"positive"
"RPL29P20",1.22866934977036,0.304530888081408,0.0425213726212229,-0.104435616721154,"negative"
"SMIM10L1",4.19500461819167,0.00814971631329196,0.131663043682999,-0.0717277261009003,"negative"
"GABPB1-AS1",1.276669150946,0.287791972397399,0.0441092609017486,-0.0530095370371074,"negative"
"RPL12P42",0.65398041196545,0.582699239539303,0.0230920010460805,-0.060063530520484,"negative"
"FAM106C",0.977101488953296,0.407628927965789,0.0341121839712135,-0.0705780358263969,"negative"
"MSTO2P",3.43274275371978,0.020669846215499,0.110379676582203,-0.0127557440377067,"negative"
"RPL19P12",2.29492050218484,0.0838026311266436,0.076595424977041,-0.0213354043637889,"negative"
"DDC-AS1",3.4683430708537,0.0197866970266306,0.111396884089426,0.0261627017603025,"positive"
"DPY19L1P1",1.53024408230571,0.212742692022565,0.0524111641626185,0.139315106131586,"positive"
"MKRN2OS",2.36355988700258,0.0770220547021978,0.078706029166263,0.106817789735126,"positive"
"ZNF37BP",4.17309967385403,0.00836942934047206,0.131065650081206,0.0491755212208524,"positive"
"LINC02012",4.40158740235443,0.00634438082282697,0.137256845754085,-0.146575320577348,"negative"
"SOD2-OT1",2.90818350721568,0.0393925459693978,0.0951168522716067,-0.187048858001605,"negative"
"LOC100129534",2.63003087044215,0.0554861077904239,0.0868091602136095,0.128409010585512,"positive"
"LINC02035",1.077414030659,0.363271572432291,0.0374829879586041,0.0650666656667452,"positive"
"LOC100129554",0.810038609607545,0.491860746013576,0.0284456576611916,-0.0560677891655011,"negative"
"FAM47E",2.89658234686642,0.0399592917163523,0.0947733778429067,0.0607633629055199,"positive"
"RPL17P18",0.824964236839493,0.483791106088864,0.0289546161689878,-0.0592240695795153,"negative"
"HAX1P1",1.44855560337972,0.234624690891832,0.0497525174269403,-0.0534894762197179,"negative"
"RPL21P125",0.0956447360795597,0.962240441191738,0.00344512871036014,0.00712182185906615,"positive"
"ARRDC3-AS1",0.471069625391208,0.70326251425182,0.0167415608882571,-0.0579582205588911,"negative"
"STPG3-AS1",1.93120492379344,0.130855188890662,0.065248101299821,0.0347431995116363,"positive"
"LINC01126",2.02831568351574,0.11621243745268,0.0683049971068019,0.0859938470712614,"positive"
"MIR193BHG",1.72293845567607,0.168591959371654,0.0586240763870029,-0.102171149486843,"negative"
"CCDC152",2.03323290788299,0.115515390003704,0.0684592519506465,0.0682090681689522,"positive"
"SLC25A21-AS1",2.21189480970517,0.0927985318147624,0.0740294947417182,0.201702718194959,"positive"
"ZNF807P",1.04850216403068,0.375596526127246,0.0365138777421989,0.0519451021685546,"positive"
"ZNF737",0.895685452737834,0.447018500877172,0.0313589528269042,0.0838592236002462,"positive"
"PCOLCE-AS1",1.80771992903585,0.152100420801108,0.0613318931393614,-0.361839960963909,"negative"
"SCOC-AS1",0.716251615162807,0.54504492051371,0.025235305547187,0.134482402989438,"positive"
"RPL31P49",0.535736850826533,0.659078353032888,0.018996141605244,0.0382955262309563,"positive"
"RPS27P19",0.14308190451836,0.933829064890902,0.00514502690134402,0.0806690330567079,"positive"
"PCGF3-AS1",1.20360515608754,0.313623568400355,0.041690122056243,0.0213526539305716,"positive"
"LOC100129931",2.056915914669,0.112215297902792,0.0692014803074446,0.0582674844219722,"positive"
"CCNT2-AS1",0.145077517725272,0.932561816694562,0.00521641205828039,0.0361702502182337,"positive"
"CERNA1",2.65359533662706,0.0538990451300695,0.0875188788388042,0.00247328235923686,"positive"
"HDAC6",0.0988974493600491,0.960415816921984,0.00356187430396791,0.0151475789261344,"positive"
"HMGA1P8",0.324172503555221,0.807868503703925,0.0115813785211589,0.0509346739665021,"positive"
"URAHP",0.666266154843449,0.575124720822331,0.023515608463153,-0.0180106323606,"negative"
"LOC100130018",0.916564671118962,0.436619895126189,0.0320665169129184,0.0399602434675594,"positive"
"RPS27P13",0.767168493435185,0.515641027689822,0.0269808307291473,-0.00266584171279738,"negative"
"LOC100130075",3.2804506586156,0.0249193341654844,0.106001816716403,-0.201734794166889,"negative"
"HSFX2",1.10341579565402,0.352496762186393,0.0383528895719755,-0.0143484688054485,"negative"
"KIF28P",0.612393184249331,0.608857824011772,0.0216553586815756,0.0900878348533626,"positive"
