"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"LOC105378593",1.10274440595056,0.349779904874462,0.0202576021592159,0.0148846520401725,"positive"
"SKI",2.91766354298074,0.0359386066293374,0.0518686548683958,0.11539255468556,"positive"
"MORN1",3.30516639090791,0.0217857735824133,0.0583554721081939,0.155363048034383,"positive"
"LOC100129534",0.685358960683452,0.562229589621112,0.0126874408020307,0.0418109517155622,"positive"
"RER1",0.812958707955369,0.488441900720348,0.0150141159681896,-0.010449286291041,"negative"
"PEX10",0.120965422603041,0.947651846730547,0.00226296902996239,-0.0324052908893796,"negative"
"PLCH2",5.81422914464693,0.000851224536554643,0.0983004015898623,0.0556807896107434,"positive"
"PANK4",1.45144051711039,0.229926386652348,0.0264935020280025,-0.0294417852557936,"negative"
"HES5",0.147533763923617,0.931145011005859,0.00275862699935889,0.00966364613605729,"positive"
"TNFRSF14-AS1",4.23953832392224,0.00649420705087657,0.0736377776874007,0.220199295694489,"positive"
"TNFRSF14",8.74160271863418,2.10128283636802e-05,0.140823386613172,0.222371199316207,"positive"
"PRXL2B",3.87955652104157,0.010353690779558,0.0678091341114962,-0.0731164253300313,"negative"
"MMEL1",5.20200799237477,0.00187118018118048,0.0888695252228777,-0.0174422396609336,"negative"
"TTC34",1.09449393977051,0.353198318532951,0.0201090874761294,0.042348181219219,"positive"
"PRDM16-DT",5.75027669819576,0.000924058242613361,0.0973243966495481,0.0136516483037079,"positive"
"PRDM16",3.54892591397865,0.0158903511344781,0.0623907341399481,0.00652667728151185,"positive"
"LOC105378604",1.72266704396229,0.164471457657452,0.0312893605085177,0.00128237420394855,"positive"
"ARHGEF16",3.58336208482576,0.0151971794372589,0.0629580136109326,0.174198817895309,"positive"
"MEGF6",12.2061368481961,3.10459473300542e-07,0.186241005830347,0.14909471765502,"positive"
"TPRG1L",3.73433419362554,0.0124974280713659,0.0654369515253349,-0.139782009521747,"negative"
"WRAP73",0.123780634526477,0.945950280851254,0.00231551285392806,0.0257979448790568,"positive"
"TP73",2.71805449066608,0.0464713386913962,0.0484921889748874,0.0611367865617496,"positive"
"TP73-AS1",1.14490985980727,0.332763650439217,0.0210159100716271,-0.013921350554715,"negative"
"CCDC27",0.235709278417181,0.871375286254413,0.00440010250184082,-0.0157738837282001,"negative"
"SMIM1",1.28168860312244,0.282561666184558,0.0234676936432191,-0.0381947822853696,"negative"
"LRRC47",1.03070420725543,0.38063518933483,0.0189593020291381,0.00600363419861696,"positive"
"CEP104",0.56418724683769,0.639401008338099,0.0104677773813079,-0.0579442715549404,"negative"
"DFFB",0.697808141517813,0.554684614468397,0.0129149250315692,-0.0551634342885346,"negative"
"C1orf174",0.143695992364077,0.933587257029714,0.00268706011115367,-0.00793298437526902,"negative"
"LINC01134",1.96900540645632,0.120776436234148,0.0356043786090303,-0.00636728651146383,"negative"
"AJAP1",5.12434761019554,0.0020683159818549,0.0876590984706655,-0.0071434618605545,"negative"
"NPHP4",3.05208658181913,0.030215946020276,0.0541290033205719,0.150553521205415,"positive"
"KCNAB2",8.38353658814807,3.28306360950224e-05,0.135838654792667,0.0841299297537033,"positive"
"CHD5",0.121250814236248,0.94747991182942,0.002268295903332,0.0344744070699536,"positive"
"RPL22",4.9932767711017,0.00244954307773706,0.0856088972453762,-0.11316356589248,"negative"
"RNF207",2.9550181034675,0.0342484021074282,0.0524978619561335,0.0168861593556901,"positive"
"ICMT",3.27509070131234,0.0226500573061341,0.0578551824602626,-0.0155781387327376,"negative"
"HES3",0.0176064830795044,0.996808184789337,0.000330012613462677,0.00141239184325413,"positive"
"GPR153",0.319495288718864,0.811267249110206,0.00595486383335893,-0.00172281737732994,"negative"
"ACOT7",0.66193382119643,0.576625623502186,0.0122591081789082,-0.0558295233327791,"negative"
"HES2",0.181340138890495,0.908946649724678,0.00338860591169668,0.00597353114307863,"positive"
"ESPN",2.02991744924665,0.111839541568746,0.0366654309592197,-0.0289823674702371,"negative"
"TNFRSF25",3.41374822689241,0.0189298999088134,0.0601572474395779,0.108772945089747,"positive"
"PLEKHG5",3.78824228796041,0.0116542549526211,0.0663189389780808,0.183945902016205,"positive"
"NOL9",0.897179613346595,0.444071549922417,0.016543815733934,0.0721928482413503,"positive"
"TAS1R1",0.278142180002586,0.84111420386654,0.00518810902590059,-0.00108772382517939,"negative"
"LOC107984912",0.72350164741515,0.539347197540623,0.0133840919038788,-0.03055797801782,"negative"
"ZBTB48",1.70839743902158,0.167420216192302,0.0310382216374569,0.0262429403068064,"positive"
"KLHL21",0.132896406760721,0.940359354969168,0.00248561395495338,0.0225809571926173,"positive"
"LOC107984913",3.30840262571139,0.0216947527533484,0.0584092731215645,0.00680723903572036,"positive"
"PHF13",0.63196455076348,0.595416702436795,0.0117105728225715,-0.0810520854971193,"negative"
"THAP3",0.0636439507390699,0.978963527292781,0.00119190175130108,0.0220006931470326,"positive"
"DNAJC11",1.35086634846248,0.259894691703375,0.024703046882337,0.0387474257194277,"positive"
"CAMTA1-DT",0.302878737430733,0.823282261460626,0.00564690767183809,0.0109597393481217,"positive"
"CAMTA1",0.526850871395958,0.664457803804801,0.00978182453653207,-0.0524269016735011,"negative"
"LOC105376689",2.76454401953582,0.0437739349380112,0.0492807241555002,0.00393286768061598,"positive"
"VAMP3",0.439439258171787,0.725098920211307,0.00817215175996353,-0.0337876115279683,"negative"
"PER3",2.00291307926936,0.115719548039854,0.0361953187849981,-0.0061523066825861,"negative"
"UTS2",1.95415174139214,0.123058439139512,0.0353452818255513,0.16633220436147,"positive"
"TNFRSF9",3.21989197520212,0.0243260144974726,0.0569356028349484,0.0160378032807336,"positive"
"PARK7",3.31900733497027,0.0213991339088858,0.058585528785172,-0.133416455661722,"negative"
"ERRFI1",5.09666462886106,0.00214352614852461,0.0872268493344587,0.0409173989113267,"positive"
"SLC45A1",3.96622229750437,0.00925381427516787,0.0692190760266526,-0.0631639714966889,"negative"
"RERE",1.62054407418445,0.186714983558857,0.0294891671094852,0.0260592927344544,"positive"
"RERE-AS1",1.26733125640791,0.287487506922245,0.0232109126496974,-0.0186683729793332,"negative"
"ENO1",0.718964537463572,0.542032498549841,0.013301276093426,-0.0934801697018263,"negative"
"CA6",0.91210542774337,0.436564655190803,0.0168144170012289,-0.0249100777144027,"negative"
"SLC2A5",2.5810618205278,0.0554109841036902,0.0461609539623101,0.0377272149031355,"positive"
"GPR157",0.793813951019962,0.499008495033027,0.0146657267350469,-0.0166707563301645,"negative"
"MIR34AHG",7.27715267423464,0.000131910346813184,0.120064252138252,0.0282591432478205,"positive"
"MIR34A",2.88300496955419,0.0375806236095351,0.0512841116406564,-0.00377146131750386,"negative"
"LNCTAM34A",0.518066791271965,0.670432196078861,0.00962030309468694,0.00230341015268303,"positive"
"H6PD",4.60145346902405,0.00406476103302518,0.0794247070369268,-0.159821989646529,"negative"
"SPSB1",3.62212034204587,0.0144530329759943,0.0635956718506774,0.0665714156002598,"positive"
"SLC25A33",1.1833235848026,0.317908992455701,0.0217057254002115,-0.0770464155903282,"negative"
"TMEM201",1.33122954751293,0.266152603897855,0.0243526972019267,0.059622781539439,"positive"
"PIK3CD",10.46551628624,2.52025424401228e-06,0.164039263225668,0.185736593034926,"positive"
"PIK3CD-AS1",1.3237931568073,0.268558496819761,0.0242199552339454,0.0267773187434217,"positive"
"CLSTN1",6.56790000897267,0.000324635873993871,0.109645488790529,0.123280623174909,"positive"
"CTNNBIP1",0.223850265166337,0.879714662136755,0.00417964967770651,-0.035119790878886,"negative"
"LOC105376717",0.882404920503616,0.451607513696915,0.016275807522388,-0.0154594350322456,"negative"
"LZIC",1.63546994074864,0.183294267705605,0.0297526932248091,-0.0702437171098374,"negative"
"NMNAT1",1.15830932985832,0.32751287316127,0.0212566418123552,-0.00109702193465909,"negative"
"TMEM274P",0.828088374142117,0.480217669658762,0.0152892658286299,0.0216986158743401,"positive"
"RBP7",1.045810800999,0.373974550489598,0.0192318363528404,-0.10956642156595,"negative"
"UBE4B",0.981060880136544,0.403252173871985,0.0180626313584704,0.0189154178612264,"positive"
"KIF1B",9.34714782117563,9.92379447749361e-06,0.149123740740513,-0.0837618129327286,"negative"
"PGD",0.542040150442901,0.654197042445078,0.0100610003308121,-0.0234494305691387,"negative"
"CENPS-CORT",0.948424046453959,0.418740563986256,0.0174722428350693,-0.0478162798799798,"negative"
"CENPS",0.702803731370485,0.551677761120248,0.0130061801147801,-0.0358181491269206,"negative"
"CORT",1.40555184892911,0.243177391512103,0.0256773926660927,-0.0453623738601213,"negative"
"DFFA",0.747437291504451,0.525345508612792,0.0138207588920927,0.0414457746525747,"positive"
"PEX14",2.82362093757398,0.0405685024637395,0.0502808774840695,-0.130703001404363,"negative"
"CASZ1",3.47076974342855,0.0175828097729189,0.0611006873700364,-0.000899777211358977,"negative"
"C1orf127",0.634947850807367,0.59352760566099,0.0117652042435985,0.066034004074982,"positive"
"TARDBP",1.37508312655383,0.252364455263639,0.0251347638175938,-0.00407943782907822,"negative"
"MASP2",9.31699933232392,1.03000865898502e-05,0.148714283482667,-0.0568725430323242,"negative"
"SRM",1.47005629826422,0.224745563769413,0.026824185659798,-0.0446498226831105,"negative"
"EXOSC10",1.89473049095544,0.132611352958041,0.0343073857700975,-0.0595547718830316,"negative"
"EXOSC10-AS1",0.858236695228198,0.464161289886488,0.0158370885873184,0.0212170447871542,"positive"
"MTOR",2.51840261504055,0.0600456587647337,0.0450908565737046,-0.0583621832249551,"negative"
"MTOR-AS1",0.157393710246129,0.924791620413333,0.00294244851295251,0.00729112899043999,"positive"
"ANGPTL7",1.40092575715493,0.244551977558786,0.0255950437702806,0.146829917426702,"positive"
"UBIAD1",0.209112003830833,0.889979636700318,0.00390553704661835,0.00135085494864052,"positive"
"DISP3",1.73069737811953,0.16283390213365,0.0314306336778859,0.0420306875095137,"positive"
"FBXO2",6.55022661770667,0.000332031464794905,0.109382719114596,0.206626034027667,"positive"
"FBXO44",0.36089317481496,0.78132580700421,0.0067212659215827,0.0189575654321572,"positive"
"FBXO6",2.83243318872689,0.0401106974939026,0.0504298857492562,-0.115207106825169,"negative"
"MAD2L2",0.382836482703802,0.76550790523199,0.00712702495384369,-0.0380094577354942,"negative"
"DRAXIN",0.113122449426681,0.952325434651281,0.00211655661296759,0.00170381497122797,"positive"
"AGTRAP",2.33465153597117,0.0759475228050467,0.0419388548274631,-0.0204005800999954,"negative"
"C1orf167",0.106796196067885,0.956019107993614,0.00199842696880307,-0.00673910192575165,"negative"
"MTHFR",0.943761351737158,0.420994009057258,0.0173878384097952,-0.0708369399160511,"negative"
"CLCN6",0.30255937118451,0.823512986515198,0.00564098695721019,0.0315108801255875,"positive"
"NPPA-AS1",0.920100102462646,0.432587451959963,0.0169592972129865,-0.0803427319533495,"negative"
"NPPA",0.607786436818199,0.610875430683018,0.011267590280069,-0.0384480208576729,"negative"
"NPPB",0.513965841569885,0.673231329327131,0.00954487689160518,0.0170775908831895,"positive"
"RNU5E-1",0.544894657376958,0.652278874483154,0.0101134480048399,0.0335976309940556,"positive"
"KIAA2013",1.17112117794517,0.322561883221076,0.021486705782971,-0.0903121218033452,"negative"
"PLOD1",2.19028521823031,0.0912727646544694,0.0394478111363767,-0.0632738927781563,"negative"
"MFN2",0.268988249272113,0.84768560755122,0.00501822013170793,-0.0386861656941482,"negative"
"MIIP",1.30411350495499,0.27502230719767,0.0238684927722703,0.0209083644678748,"positive"
"MIR6729",1.83570184631957,0.142807191090411,0.0332741335849318,0.00764103132417711,"positive"
"TNFRSF8",1.52875403989091,0.209117241736743,0.0278654005541361,0.0336493501676955,"positive"
"TNFRSF1B",1.81947084799793,0.145740372847531,0.0329896344348309,0.0652377783422085,"positive"
"MIR4632",1.45593580698558,0.22866520531715,0.0265733752216484,0.00868052541688728,"positive"
"VPS13D",0.249428530812308,0.861654038245103,0.00465501445119071,0.00328964170446018,"positive"
"SNORA59A",0.272603974665222,0.845092183673584,0.00508533174411162,0.0429301885255736,"positive"
"LINC02766",0.214542108730473,0.886211638146595,0.00400654754197665,0.00232336089234754,"positive"
"DHRS3",3.22889930884418,0.0240443426411131,0.0570857824738065,0.0607999947859428,"positive"
"AADACL4",0.719747934890074,0.541568133973957,0.0133155764297418,0.0343565357480053,"positive"
"AADACL3",0.0879072586830387,0.966591973394814,0.00164554880622102,0.00185228144290868,"positive"
"PRAMEF12",0.575456044724538,0.631950189764486,0.0106746237740364,0.00925112245377292,"positive"
"PRAMEF1",0.315355201504068,0.814262347722504,0.00587815303815467,-0.00272695022608837,"negative"
"PRAMEF11",2.12528530818607,0.099122041835531,0.0383220022468241,-0.210454210741611,"negative"
"HNRNPCL1",1.06012369977018,0.367757889771566,0.0194899121621373,-0.129497694756825,"negative"
"PRAMEF2",1.88818724816028,0.133706014234851,0.034192960068417,-0.0563071727762749,"negative"
"PRAMEF4",1.0689716698419,0.363960273252465,0.0196493819476861,-0.21706328511916,"negative"
"PRAMEF10",4.49953503764097,0.00463781980899447,0.0778023840833604,0.10849004347946,"positive"
"PRAMEF7",0.483700391981134,0.69407625756575,0.00898786793880115,-0.0204441407829829,"negative"
"PRAMEF6",1.20472393242958,0.309894569013721,0.0220896011487719,-0.0586746356980873,"negative"
"PRAMEF27",2.70885144324399,0.0470244690561931,0.0483359357605942,-0.108058335693598,"negative"
"HNRNPCL3",0.408927528747982,0.74679694025063,0.00760904960432186,-0.00249902471792261,"negative"
"PRAMEF25",0.574140700743356,0.632817129242046,0.0106504842052221,-0.0135420975806306,"negative"
"PRAMEF34P",1.19664971646095,0.312896698342305,0.0219448026486315,0.010559300420052,"positive"
"HNRNPCL2",1.48676639904406,0.220188370749621,0.0271208262353079,-0.0933426216947519,"negative"
"PRAMEF36P",1.36646549889506,0.255020667178635,0.0249811796033508,0.000371729654869029,"positive"
"PRAMEF26",0.763081300429617,0.516344357502872,0.0141059496381736,-0.0294050744762991,"negative"
"HNRNPCL4",0.26093486136463,0.853450259692003,0.00486870835546635,0.000991174786071316,"positive"
"PRAMEF9",2.85055150666384,0.0391854351746062,0.0507361054647923,-0.089855643707841,"negative"
"PRAMEF13",0.456916070985115,0.71277920305799,0.00849440328024269,-0.0158686552235417,"negative"
"PRAMEF18",2.30144445308034,0.0792326146074692,0.0413670107916269,0.0380614884152175,"positive"
"PRAMEF5",0.692833569779276,0.557690659886347,0.0128240371193049,-0.0226362344129562,"negative"
"PRAMEF8",0.631992581441536,0.59539893384497,0.0117110861600209,-0.0453381829417675,"negative"
"PRAMEF33",2.86184466441492,0.0386194398177713,0.0509268724894794,0.156264720301148,"positive"
"PRAMEF15",2.4512582539316,0.0654356909135464,0.0439414932364799,-0.144336086451757,"negative"
"PRAMEF14",0.238275713545674,0.8695623493172,0.00444779833544229,0.00998972909148351,"positive"
"PRAMEF19",1.33914520974383,0.263613483450241,0.0244939546446335,-0.0275502265829308,"negative"
"PRAMEF17",3.58698283492599,0.0151260728109611,0.0630176196548643,-0.133983521390226,"negative"
"PRAMEF20",0.399455612278497,0.753575119290073,0.00743411276646788,0.0263253992963707,"positive"
"PDPN",0.751369707265455,0.523071710104517,0.0138924624713468,0.0243075951987114,"positive"
"PRDM2",10.6284241691883,2.06751798792769e-06,0.16616841975878,0.110611995671345,"positive"
"KAZN",0.31001716011773,0.818122840414924,0.0057792281292269,-0.0311228822566208,"negative"
"TMEM51-AS1",0.992100662188634,0.398124989421972,0.0182621764654547,-0.0232704130586667,"negative"
"TMEM51",3.77656933638119,0.0118318728083432,0.0661280996786554,0.0541983138384777,"positive"
"TMEM51-AS2",2.11510192199538,0.100409907711186,0.0381453852080004,-0.0240432344296553,"negative"
"FHAD1",0.286528188237517,0.835079306577554,0.00534369504334227,0.0351870967717863,"positive"
"FHAD1-AS1",1.91263021151498,0.129660781279661,0.0346202706730298,0.0457034301733473,"positive"
"EFHD2-AS1",0.256054007701286,0.856935241011903,0.00477807305524502,-0.00336544700155005,"negative"
"EFHD2",1.0944203400961,0.353228945462805,0.0201077624232428,-0.0953826458926025,"negative"
"CTRC",1.80804584156859,0.147839660005584,0.0327892749260711,0.00537738465068183,"positive"
"CELA2A",0.12005483310165,0.948199576292323,0.00224597237368455,-0.0113379985064801,"negative"
"LOC105376767",0.242863890900826,0.866314617230408,0.0045330557875237,0.00933346337238091,"positive"
"CELA2B",0.507858850260677,0.677411194639054,0.00943253352431202,0.054366709607738,"positive"
"CASP9",0.586491104947027,0.624706029442131,0.0108770959671495,-0.0527235632402591,"negative"
"DNAJC16",1.06986237717071,0.363579887372538,0.0196654325761261,0.0522311774805195,"positive"
"AGMAT",3.80894373678974,0.011345784957092,0.066657192049164,-0.0429123909350613,"negative"
"DDI2",6.60929067232874,0.000307958620723244,0.110260282761469,-0.00504244842955428,"negative"
"RSC1A1",7.88006589938101,6.16847217160809e-05,0.128731062122909,-0.0160979681202435,"negative"
"PLEKHM2",3.41839976137391,0.0188162608324625,0.0602342796416329,0.11306251010626,"positive"
"SLC25A34",2.20617723781911,0.0894478800293511,0.0397226625717695,0.126691066002667,"positive"
"SLC25A34-AS1",4.18849352326198,0.00693815340799263,0.0728157249543569,0.00883053873648531,"positive"
"TMEM82",3.2555350745331,0.0232302449801421,0.0575296019540223,-0.0998636880665548,"negative"
"FBLIM1",7.14931380977672,0.00015508073211362,0.118204380057316,0.0735059446832239,"positive"
"UQCRHL",0.347703486973906,0.790857524742637,0.00647721257951508,-0.000421299231472358,"negative"
"SPEN-AS1",5.12395904259939,0.00206935308483933,0.0876530341098891,0.172084096224842,"positive"
"SPEN",1.73037126377275,0.162900099165448,0.0314248973336184,-0.040194598270834,"negative"
"ZBTB17",2.76576681682709,0.0437051156493913,0.0493014470717705,-0.0413196964460334,"negative"
"HSPB7",1.91010233796402,0.130073598504171,0.0345760960511087,0.0227971171713943,"positive"
"CLCNKA",1.65149429440179,0.179688077923152,0.0300354546090956,-0.269928533787902,"negative"
"CLCNKB",0.332170711822744,0.802094861268551,0.00618965046043812,0.0237496426724478,"positive"
"FAM131C",0.0599054363997906,0.980724399946008,0.00112196670927086,-0.00521516266442386,"negative"
"EPHA2",8.38704498862472,3.26871000598056e-05,0.135887776722213,0.0791575310887719,"positive"
"EPHA2-AS1",0.961185977981982,0.412624989256593,0.0177031860705997,0.0188649847390845,"positive"
"ARHGEF19",2.46434587794879,0.0643490381402337,0.0441657415287357,-0.00979768920505321,"negative"
"ANO7L1",0.576592182467893,0.631201954429471,0.0106954735505782,0.0630568879306767,"positive"
"CPLANE2",2.49398250530436,0.0619534753044624,0.0446731580739601,-0.119505968087031,"negative"
"FBXO42",1.08783008769383,0.355980859925299,0.0199891001829173,-0.0374007271761768,"negative"
"SZRD1",0.164906573175022,0.919879874048281,0.0030824672636559,-0.0301097034808029,"negative"
