"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"SRM",1.31786919684238,0.269522022295516,0.0183076709606242,0.166753567038971,"positive"
"EXOSC10",2.36218859336804,0.0723113017428376,0.0323459622221513,0.0525987137157699,"positive"
"EXOSC10-AS1",1.83424731808795,0.141947209451052,0.0252996440634341,0.0694264366210684,"positive"
"MTOR",5.50135356452898,0.00117189572087975,0.0722265531889961,0.211022428029429,"positive"
"MTOR-AS1",1.70766104485191,0.166461151145364,0.0235948450071769,0.138247484160824,"positive"
"ANGPTL7",3.03383635948157,0.0302024995742614,0.0411643914886876,0.280103757728226,"positive"
"UBIAD1",3.42557234457532,0.0180717847080221,0.0462338888700011,0.102324027782762,"positive"
"DISP3",0.109763150353211,0.954328215298897,0.0015508432770201,-0.00167064726049013,"negative"
"LINC01647",0.752199269603806,0.522176638874055,0.0105322208598918,0.0411785737266781,"positive"
"FBXO2",5.47507762590079,0.00121315115054165,0.0719063856071292,0.263184008738941,"positive"
"FBXO44",2.74801705955698,0.0438558124589502,0.0374314363296152,0.164960647473505,"positive"
"FBXO6",3.4801849301761,0.0168203803728587,0.0469363817239178,0.161788527950705,"positive"
"MAD2L2",2.17072813114998,0.092495818729502,0.0298023856725728,0.111168785633577,"positive"
"DRAXIN",1.27887555150874,0.282579074640608,0.0177756051602271,0.00409394148767981,"positive"
"AGTRAP",0.383966175100873,0.764662563692589,0.00540412041024293,0.0414357643215069,"positive"
"C1orf167",2.93004134866912,0.0345903420440944,0.0398121251300883,0.0359047869759671,"positive"
"C1orf167-AS1",1.88441766670828,0.133221398591196,0.0259736664727065,-0.0420598084542161,"negative"
"MTHFR",2.48355837261755,0.061817298482279,0.03395147959263,0.0115066380055616,"positive"
"CLCN6",1.08442908190797,0.356626176082725,0.0151137633592099,0.0484098691491671,"positive"
"NPPA-AS1",1.83852296765326,0.141182709853658,0.0253571223925605,0.0586153899447464,"positive"
"NPPA",3.49205791214864,0.0165599303116667,0.0470889693961404,0.0625216719793745,"positive"
"NPPB",2.69506617238047,0.0469835455196637,0.0367366754857515,-0.0179038628218616,"negative"
"RNU5E-1",0.742162162625255,0.528003081023064,0.0103931429039321,-0.0390855929953194,"negative"
"KIAA2013",2.02023082393896,0.112111943189129,0.0277936037124169,0.0368018886164064,"positive"
"PLOD1",2.71372655965756,0.0458570165998331,0.0369816301104808,0.0475723045207811,"positive"
"MFN2",7.62390430858981,7.28017817506542e-05,0.0973795977423555,0.0531959189798962,"positive"
"MIIP",1.3810298708331,0.249541860043139,0.0191682723696002,0.13540708901662,"positive"
"MIR6729",1.53548964864144,0.206318019859884,0.0212665345053675,0.0519797222038004,"positive"
"TNFRSF8",0.849058653482698,0.468471810647964,0.0118723350659142,0.0241766631390348,"positive"
"TNFRSF1B",1.212781949539,0.306031316623212,0.0168724436940877,0.0718133815486987,"positive"
"VPS13D",1.28684587799695,0.279864157877336,0.0178844066465576,0.121343220729604,"positive"
"SNORA59A",1.80261214186988,0.14772815416475,0.0248741559389927,0.056892061391503,"positive"
"LINC02766",8.59958878612632,2.05840106653753e-05,0.108489908309694,-0.00114099686766216,"negative"
"DHRS3",2.75535636169858,0.0434387983542079,0.0375276551646377,-0.0153585752953082,"negative"
"MIR6730",0.644261597804154,0.587367411540933,0.00903454229925014,-0.0385440843966061,"negative"
"AADACL4",4.65487382991696,0.00357691737609419,0.0618000348801694,-0.0104674471279433,"negative"
"CFAP107",1.37640274129776,0.250957920020283,0.0191052762272453,-0.0292987440609938,"negative"
"PRAMEF1",0.565168701135352,0.638550297021457,0.00793421506292982,0.0288173467002461,"positive"
"PRAMEF11",3.16065554287149,0.0255827154921675,0.0428114612351895,0.0679619988684063,"positive"
"HNRNPCL1",0.32958265681959,0.803969146015929,0.00464225448471066,-0.0337786637993873,"negative"
"PRAMEF2",1.05118437099088,0.37087977972503,0.0146572207028195,0.0356181659715762,"positive"
"PRAMEF4",2.71259296409046,0.0459246866446168,0.0369667529727088,0.0984358281408229,"positive"
"PRAMEF10",9.64950886457824,5.3491800269124e-06,0.120144028282626,0.72364926915835,"positive"
"PRAMEF7",8.54972374955954,2.19513140791628e-05,0.10792872162739,0.151508267970307,"positive"
"PRAMEF6",0.390722459556363,0.759802150662693,0.00549868865660546,0.00961372703337808,"positive"
"PRAMEF27",0.735236884683717,0.532051618895769,0.0102971608334637,0.0162306769978408,"positive"
"PRAMEF25",2.79386532207008,0.0413139614335351,0.0380321956080912,0.09088858690329,"positive"
"PRAMEF34P",0.751768811825029,0.522425511535265,0.0105262570761779,0.0212748959735129,"positive"
"HNRNPCL2",0.592003196915524,0.620877927819908,0.00830780588592037,0.0142631748650401,"positive"
"PRAMEF36P",1.36118388799666,0.255667888578625,0.018898021772337,0.0206651514489021,"positive"
"PRAMEF26",1.89333925138096,0.131724648897308,0.0260934274663563,0.0530177849714049,"positive"
"PRAMEF9",1.51761231414549,0.210936466817963,0.0210241389894453,0.0359206341435201,"positive"
"PRAMEF5",0.672205018919209,0.569960200432273,0.00942270326172021,0.0346334576153284,"positive"
"PRAMEF8",9.5096536109312,6.39625364587998e-06,0.118609254927209,0.146941863813353,"positive"
"PRAMEF33",8.71875564440844,1.76534875529451e-05,0.109828169840095,0.696799401719171,"positive"
"PRAMEF15",4.30825376104035,0.00565067567003213,0.0574625986458297,0.213679506046633,"positive"
"PRAMEF14",2.05921532061659,0.106674960095116,0.0283147521122763,0.0352583947214215,"positive"
"PRAMEF17",2.11168651434721,0.0997585600775419,0.0290153104879281,0.0780697773707377,"positive"
"LRRC38",1.29351085746552,0.277612170308499,0.0179753705725884,-0.000801508231544212,"negative"
"PDPN",5.8825515244749,0.000709714238699999,0.0768466571374551,-0.0602317367685582,"negative"
"PRDM2",2.6243007086281,0.0515085201038126,0.0358066048601879,0.0615121271961685,"positive"
"KAZN",4.37452263083052,0.00517768188290914,0.058294953368715,-0.00219402092092714,"negative"
"LOC107985467",0.614852138559268,0.606075749134559,0.00862568796042812,0.0234750928043198,"positive"
"LOC105376759",1.61505095749171,0.186893474969433,0.0223438375647,0.0280982839210418,"positive"
"TMEM51-AS1",1.11627920974682,0.343423705011035,0.0155507578592369,0.0232916450553931,"positive"
"TMEM51",6.60477630078077,0.00027515456093054,0.0854749962876091,0.148893818802483,"positive"
"TMEM51-AS2",0.202593558183105,0.894520641447989,0.00285869441194008,0.0179617624617862,"positive"
"FHAD1",0.559343591454185,0.642426475139714,0.00785308048881498,-0.0277284274819685,"negative"
"FHAD1-AS1",3.09577726561481,0.0278512499366092,0.0419695593120115,9.93713099398851e-05,"positive"
"EFHD2-AS1",0.525083768177466,0.665499993353925,0.00737562659957394,-0.0105949967188092,"negative"
"EFHD2",1.8164271062696,0.145176443338466,0.0250600107103571,0.0144815569628366,"positive"
"CTRC",0.143856675404675,0.933524682811706,0.00203157198414892,0.00771668446348783,"positive"
"CELA2A",1.38135282324285,0.249443301619611,0.0191726689091892,0.0414986797589431,"positive"
"LOC105376767",0.788402689483138,0.501568076526572,0.0110335445278703,-0.00220562425279273,"negative"
"CELA2B",0.361229714740454,0.781065418633236,0.00508574423773885,0.0179831033822357,"positive"
"CASP9",4.42144310660234,0.0048669113876545,0.0588833987158957,0.0826064761009758,"positive"
"DNAJC16",3.7337353167645,0.0120497663647428,0.0501843433264782,-0.0907076342234633,"negative"
"AGMAT",5.71884915567134,0.000880185074837709,0.0748682403215366,-0.0159599333257473,"negative"
"DDI2",1.34936373208611,0.259382086429583,0.0187369912589556,-0.0750856079812959,"negative"
"RSC1A1",0.875326979458721,0.454693656790943,0.0122351493835695,-0.0579509813867943,"negative"
