"Gene","F_Statistics","P_Value","R_squared","Slope_value","Slope_direction"
"DDX11L1",1.2627229375486,0.297050393142665,0.0917494992290761,-0.368018140278793,"negative"
"WASH7P",6.39029824993192,0.000310841288813921,0.338284666837113,-1.11103117270925,"negative"
"MIR6859-1",1.68565127979409,0.168029356208435,0.118827909029113,-0.321334025893138,"negative"
"MIR1302-2HG",1.2796134340332,0.29051453459401,0.0928627961995493,-0.0622103344279661,"negative"
"MIR1302-2",0.433866478716555,0.78349119837729,0.0335449944090971,0.0508906994344998,"positive"
"FAM138A",0.791154111478729,0.53648128290177,0.0595248617872439,-0.17571762662049,"negative"
"OR4F5",0.730800924539451,0.575218349569224,0.0552348212861414,-0.0266332567721557,"negative"
"LOC100996442",1.92163571497938,0.121336743215757,0.133246724085773,-0.324796042954154,"negative"
"LOC729737",4.04619132648054,0.00641772784048873,0.244539135722733,-1.23698605979431,"negative"
"DDX11L17",2.07724415986037,0.0977384299949507,0.14249909908076,-0.392339440156069,"negative"
"WASH9P",5.48265460964504,0.000970555721814188,0.304885720637953,-0.982448866116863,"negative"
"MIR6859-2",3.36234198611337,0.0163251280113795,0.211970085442422,-0.418707680288901,"negative"
"LOC112268260",1.60280983290853,0.188185762884515,0.113651807824028,-0.396739134850148,"negative"
"OR4F29",0.200173288327633,0.93709433094576,0.0157614611850695,-0.0649596757783058,"negative"
"LOC100132287",4.38508644535242,0.00407190275894279,0.259701746837038,-0.938020933830247,"negative"
"LOC105378947",1.52814595955305,0.208294643010743,0.108934278553923,-0.21400105607257,"negative"
"LOC101928626",1.14368849548481,0.346900886355212,0.083825462290736,-0.187844936223255,"negative"
"MIR12136",2.70083763572704,0.0409086043068635,0.177676895211299,-0.49851550494581,"negative"
"OR4F16",0.530343020964435,0.713955236243647,0.0407006185570994,-0.200358485356111,"negative"
"LOC100288069",1.00787667822716,0.412335586845273,0.0746139976130905,-0.247528949730445,"negative"
"LINC01409",2.35358137650484,0.0664609534457079,0.158452114466326,-0.501238963200272,"negative"
"FAM87B",1.65631431936119,0.174920236030094,0.117001804424185,-0.269637440885804,"negative"
"LINC00115",2.31955823776564,0.0696972738620935,0.156520066290138,-0.552588361855774,"negative"
"LINC01128",1.58651716034298,0.192411034050191,0.112626644491615,-0.252269389854649,"negative"
"LOC107984850",0.824922584660124,0.515563658765575,0.0619082459518218,0.101880189498849,"positive"
"FAM41C",0.047207486483491,0.995667591129708,0.00376238988112258,-0.0513555651751601,"negative"
"LOC284600",0.903406446133312,0.469158959928345,0.0674012572672473,-0.391678580422992,"negative"
"LINC02593",4.63631794645756,0.00291669617137106,0.270555084291955,-0.838330478791911,"negative"
"LOC107985728",0.431975397467078,0.78484942837584,0.0334036668173439,0.173381921850892,"positive"
"SAMD11",4.62891053714674,0.00294539868035183,0.2702396353293,-0.730314096994385,"negative"
"NOC2L",6.6314260614005,0.000231364334207535,0.346624764934802,-0.392818977332438,"negative"
